# Constructed from biom file
#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6	taxonomy
386101f6d0115ce2de4be5eb0861a04d	47.0	49.0	25.0	0.0	0.0	29.0	36.0	29.0	28.0	17.0	43.0	39.0	26.0	21.0	54.0	26.0	0.0	42.0
24b040e1acaedf28b4cebd88e563d98e	57.0	0.0	0.0	42.0	34.0	21.0	40.0	32.0	44.0	40.0	17.0	0.0	38.0	32.0	26.0	39.0	40.0	0.0
ff06c1a4f2c06b670ff5c7648496fb9b	21.0	37.0	23.0	35.0	31.0	0.0	22.0	51.0	26.0	22.0	41.0	35.0	22.0	31.0	29.0	21.0	26.0	24.0
cc4773154cb5efc7368c141099b306db	0.0	32.0	47.0	38.0	16.0	13.0	27.0	37.0	41.0	23.0	15.0	37.0	36.0	0.0	39.0	27.0	23.0	40.0
20e9601b5ecf5cb0c9cec21e45e69d09	28.0	0.0	0.0	14.0	0.0	0.0	58.0	51.0	0.0	69.0	0.0	41.0	0.0	70.0	0.0	46.0	0.0	104.0
73b2524018792ddac39fd8c7f73a961f	42.0	35.0	0.0	0.0	0.0	45.0	52.0	40.0	40.0	26.0	26.0	45.0	21.0	0.0	22.0	23.0	31.0	32.0
d73ad1ccbba0d338bc74882399b96941	31.0	49.0	25.0	0.0	25.0	57.0	0.0	40.0	20.0	23.0	36.0	43.0	0.0	0.0	22.0	64.0	14.0	26.0
d2bd2fec8bcaae715a590a0c7433b633	0.0	38.0	13.0	17.0	23.0	40.0	13.0	18.0	25.0	27.0	0.0	19.0	32.0	19.0	79.0	35.0	44.0	29.0
b25835bd8da06a4a7a27bc7daf9dd085	25.0	25.0	34.0	24.0	11.0	32.0	30.0	32.0	29.0	33.0	25.0	25.0	15.0	35.0	33.0	18.0	11.0	33.0
cfc3693116ffe716dac660f5739ccac3	0.0	11.0	137.0	42.0	17.0	38.0	34.0	16.0	26.0	11.0	10.0	0.0	17.0	30.0	25.0	8.0	13.0	28.0
a6dae0ea1b001760e9ff2aaf9b233158	42.0	27.0	0.0	0.0	0.0	10.0	30.0	19.0	28.0	29.0	35.0	20.0	33.0	33.0	56.0	35.0	31.0	28.0
a69bc4197c381cdec1538ed67eb20f7a	15.0	41.0	11.0	0.0	4.0	40.0	22.0	46.0	23.0	34.0	24.0	21.0	52.0	19.0	26.0	23.0	21.0	34.0
4127bf6e04de8ddfd9633c0c3a759c3b	0.0	0.0	33.0	0.0	31.0	0.0	0.0	0.0	0.0	42.0	0.0	47.0	0.0	69.0	65.0	62.0	47.0	60.0
3c54a2e9d49b1fd4a61f22d5b9de3393	0.0	0.0	0.0	420.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fde93e45681af86a8edfec69023bc874	0.0	29.0	19.0	54.0	59.0	21.0	0.0	15.0	0.0	0.0	22.0	0.0	29.0	21.0	31.0	33.0	55.0	48.0
8f5ef4d1bc539041d0b41bf06a2a2acf	0.0	21.0	0.0	28.0	16.0	29.0	25.0	28.0	41.0	29.0	21.0	31.0	26.0	22.0	35.0	32.0	17.0	31.0
bdd5812ccbd9c9c1e9014ad7bdb5eb13	44.0	33.0	0.0	59.0	0.0	0.0	0.0	39.0	45.0	20.0	0.0	0.0	36.0	14.0	24.0	35.0	19.0	63.0
258247fdb4741ccf28fb3d48ae1eec78	0.0	0.0	0.0	63.0	0.0	0.0	45.0	20.0	30.0	26.0	0.0	57.0	73.0	62.0	20.0	21.0	11.0	0.0
5c1b13ba1ecabfca6c9f0f9da5bead3a	0.0	50.0	28.0	0.0	0.0	0.0	0.0	53.0	43.0	29.0	34.0	0.0	24.0	38.0	38.0	37.0	0.0	53.0
ea3519e75e6087248647016159af3da7	40.0	37.0	19.0	0.0	32.0	34.0	0.0	0.0	0.0	19.0	36.0	36.0	0.0	25.0	46.0	25.0	47.0	27.0
3b386c6179ee5d070d9b7f0e4162ebe7	23.0	28.0	0.0	23.0	14.0	24.0	38.0	34.0	22.0	22.0	32.0	29.0	23.0	26.0	26.0	19.0	20.0	19.0
64dc39b14f6296c9feb83efb75442208	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	246.0	25.0	17.0	18.0	29.0	0.0	66.0	0.0	0.0
56a5dada1068d20db956dae603977a36	22.0	0.0	23.0	20.0	39.0	25.0	13.0	14.0	18.0	14.0	36.0	0.0	43.0	36.0	32.0	35.0	22.0	27.0
4eec4b252a1a6ffa73260e17c044fa97	25.0	24.0	19.0	17.0	12.0	40.0	27.0	37.0	0.0	19.0	25.0	31.0	19.0	20.0	39.0	15.0	23.0	25.0
a60f897681c48bd6734f68b8bedaff66	21.0	12.0	61.0	27.0	19.0	74.0	14.0	9.0	9.0	19.0	15.0	11.0	13.0	19.0	15.0	24.0	45.0	9.0
6cbd51362c56a15f9b34fc1bbec49b76	0.0	0.0	64.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	90.0	0.0	0.0	47.0	57.0
4b69e76e32f26690f2f71c3fee16b886	21.0	24.0	0.0	24.0	15.0	46.0	14.0	18.0	38.0	15.0	55.0	19.0	26.0	21.0	10.0	27.0	24.0	14.0
9cba0a5ae153c5066f530e2d7d7505cf	27.0	31.0	31.0	41.0	0.0	24.0	27.0	19.0	30.0	20.0	22.0	34.0	26.0	11.0	31.0	0.0	17.0	16.0
77e5ce2cfb4e91a0056d507afdbbf68d	36.0	24.0	0.0	9.0	26.0	21.0	24.0	15.0	14.0	26.0	32.0	26.0	37.0	33.0	34.0	13.0	18.0	18.0
f36ce6f91c7462cf99dd94aa8edf162c	21.0	33.0	21.0	20.0	0.0	16.0	25.0	23.0	24.0	23.0	30.0	21.0	24.0	31.0	33.0	31.0	0.0	27.0
f86297c7642a31d4cf009514359f0159	25.0	14.0	37.0	52.0	40.0	32.0	12.0	0.0	34.0	13.0	21.0	9.0	16.0	20.0	21.0	20.0	17.0	19.0
4e20dd0b3a25e9242830a2fc8d18a99f	16.0	8.0	0.0	11.0	0.0	11.0	23.0	13.0	25.0	34.0	40.0	11.0	26.0	68.0	27.0	42.0	15.0	31.0
79d0dd0d6f10c3e18fe8ecae8354c442	12.0	10.0	12.0	5.0	4.0	3.0	21.0	19.0	38.0	17.0	15.0	20.0	25.0	53.0	33.0	41.0	35.0	31.0
db28867e51969585ab2bb9ed0a25519b	0.0	97.0	37.0	0.0	0.0	23.0	0.0	0.0	67.0	0.0	0.0	67.0	45.0	14.0	0.0	10.0	0.0	34.0
22b23411219ca1783de52c9329cb8e74	0.0	29.0	26.0	27.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	30.0	57.0	40.0	29.0	28.0	61.0	42.0
30737bb239ccda236a0eea9813591db7	31.0	0.0	38.0	0.0	0.0	15.0	23.0	15.0	23.0	20.0	31.0	22.0	0.0	52.0	29.0	19.0	24.0	45.0
18012830b13e32695feae325b6732aa9	20.0	30.0	17.0	19.0	16.0	21.0	23.0	27.0	15.0	13.0	22.0	25.0	27.0	31.0	19.0	18.0	22.0	18.0
28a2268d97e178209c6b33464f6d4392	30.0	34.0	0.0	20.0	0.0	0.0	32.0	34.0	28.0	26.0	29.0	23.0	25.0	0.0	44.0	22.0	0.0	33.0
7de1195bbf7ee046d360ce4715aba4aa	18.0	20.0	17.0	0.0	0.0	23.0	27.0	16.0	0.0	27.0	29.0	27.0	24.0	35.0	25.0	22.0	29.0	41.0
6bb460f77d88cffd19b42a04dc8600bb	24.0	29.0	8.0	16.0	23.0	15.0	36.0	26.0	11.0	23.0	18.0	27.0	0.0	17.0	30.0	23.0	22.0	28.0
f07b49906a566e327c48fa7bf9c86a1b	22.0	23.0	20.0	37.0	11.0	28.0	31.0	27.0	25.0	21.0	18.0	32.0	24.0	15.0	22.0	19.0	0.0	0.0
2e5675c068f3d7a11b8ae6f2da6c5f92	28.0	18.0	36.0	32.0	19.0	25.0	23.0	25.0	0.0	15.0	21.0	16.0	14.0	28.0	0.0	25.0	21.0	27.0
e54febc2417418b044061e0a463b949b	0.0	0.0	59.0	25.0	41.0	0.0	0.0	51.0	0.0	20.0	31.0	20.0	29.0	0.0	0.0	23.0	40.0	31.0
92091155aa05ee90dd84177eeaa8d239	52.0	41.0	0.0	24.0	16.0	14.0	22.0	13.0	27.0	27.0	15.0	18.0	23.0	20.0	30.0	13.0	0.0	12.0
b63c75a6cbd7a552350eeb081b92b42a	18.0	28.0	60.0	12.0	0.0	17.0	29.0	22.0	17.0	17.0	13.0	32.0	9.0	0.0	20.0	16.0	26.0	31.0
a4edf37dcb791d48dd7acfff8c2ee20a	14.0	21.0	37.0	34.0	0.0	13.0	22.0	13.0	31.0	12.0	16.0	21.0	18.0	26.0	29.0	23.0	16.0	19.0
4b39aa5ed55667bfbc1f474a28e2461e	27.0	41.0	16.0	13.0	24.0	0.0	0.0	24.0	0.0	24.0	0.0	39.0	20.0	21.0	30.0	31.0	10.0	43.0
4872e90e618f7749decee28486d71ce2	89.0	0.0	0.0	18.0	68.0	0.0	22.0	18.0	28.0	0.0	0.0	0.0	0.0	0.0	66.0	31.0	0.0	22.0
c74ee65371f9cf6d065ad70162911b82	15.0	63.0	44.0	64.0	56.0	32.0	32.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	22.0	20.0	0.0
d310513af294e1a04e09573a0e555380	21.0	47.0	0.0	16.0	12.0	15.0	0.0	36.0	20.0	29.0	23.0	20.0	24.0	32.0	19.0	21.0	0.0	25.0
f38c5e83725e638aed4bdc2bb70db4a8	14.0	42.0	14.0	53.0	0.0	39.0	14.0	20.0	21.0	12.0	20.0	15.0	13.0	21.0	21.0	17.0	9.0	12.0
9c2a0cc6065de7aa69bb22fac0f0b8d4	22.0	0.0	10.0	0.0	10.0	22.0	0.0	12.0	22.0	16.0	28.0	32.0	81.0	20.0	13.0	13.0	25.0	27.0
9559d2b301aeb4e6d2757be12c6bc1e1	19.0	26.0	45.0	0.0	12.0	14.0	5.0	32.0	8.0	17.0	12.0	18.0	43.0	7.0	36.0	28.0	8.0	22.0
8cf8cfb5f3f8deb095f0fabdc714fb80	0.0	0.0	0.0	0.0	0.0	55.0	0.0	95.0	0.0	56.0	0.0	78.0	0.0	0.0	40.0	0.0	0.0	28.0
bbdd837fc8008149adab2a523af9ff9b	16.0	16.0	14.0	0.0	10.0	16.0	0.0	41.0	24.0	23.0	28.0	33.0	16.0	0.0	21.0	47.0	20.0	26.0
1da0b977cf7cdf12beabe22a2bcbafc0	23.0	0.0	8.0	12.0	18.0	0.0	0.0	64.0	50.0	78.0	11.0	0.0	0.0	8.0	35.0	13.0	8.0	22.0
b6b75dcd9aadb0370c897cee9dcc7416	34.0	0.0	40.0	0.0	0.0	18.0	30.0	19.0	16.0	27.0	22.0	27.0	20.0	21.0	27.0	0.0	17.0	29.0
d9d3de099ab980a6e37338c7427cf818	14.0	9.0	15.0	20.0	55.0	14.0	11.0	14.0	14.0	15.0	13.0	5.0	16.0	78.0	13.0	0.0	29.0	11.0
3a19a737a80b01c7ff2d687c08bdab90	14.0	21.0	20.0	18.0	45.0	15.0	14.0	12.0	14.0	14.0	10.0	15.0	25.0	47.0	10.0	9.0	26.0	16.0
62a82ace07bab04ea5e251901df3f868	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	48.0	0.0	0.0	54.0	0.0	47.0	58.0	0.0	37.0	53.0
f765279cb441ad03538121fe50dcfe4b	36.0	11.0	0.0	0.0	0.0	29.0	18.0	92.0	0.0	67.0	24.0	18.0	0.0	27.0	0.0	0.0	13.0	0.0
492fe70e38a6420d15de3f8cf2c3f2e2	24.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	47.0	60.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0
61ba432bab20f14356ce414adb87ab01	11.0	36.0	0.0	0.0	43.0	52.0	0.0	58.0	7.0	6.0	9.0	6.0	5.0	36.0	42.0	17.0	0.0	0.0
d29ebc2c841320e71f9c89048fae8fac	0.0	26.0	24.0	27.0	16.0	15.0	0.0	27.0	19.0	13.0	9.0	24.0	21.0	18.0	27.0	18.0	25.0	17.0
6ded5f4d87b0cadc744ff08ec7cadd60	25.0	29.0	25.0	26.0	0.0	32.0	37.0	19.0	18.0	19.0	0.0	20.0	0.0	0.0	16.0	19.0	28.0	12.0
362ae05aa5b86d7cf62e25836c96c019	0.0	0.0	16.0	12.0	19.0	18.0	23.0	26.0	21.0	10.0	10.0	27.0	33.0	25.0	29.0	30.0	13.0	13.0
aa106875a8d66c2c25e76dd0db977278	50.0	62.0	136.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0
6424fa130302dc492555727b12308108	19.0	48.0	0.0	0.0	27.0	0.0	25.0	0.0	30.0	0.0	17.0	20.0	48.0	21.0	34.0	0.0	0.0	33.0
38ba1b9d8293b3d20643bf46b28fe452	19.0	19.0	15.0	13.0	35.0	28.0	16.0	13.0	31.0	17.0	0.0	0.0	32.0	15.0	20.0	16.0	22.0	9.0
4fbced03d34a6ca593bb45f32c74ecf7	0.0	18.0	67.0	25.0	0.0	16.0	13.0	24.0	18.0	24.0	13.0	22.0	0.0	11.0	18.0	25.0	8.0	17.0
10cd721d4ff7dc064930c1264a97121d	24.0	20.0	9.0	0.0	0.0	13.0	34.0	21.0	30.0	45.0	20.0	65.0	0.0	0.0	10.0	13.0	0.0	14.0
2c30d678e166b36c01ebd063043b744d	34.0	0.0	0.0	28.0	16.0	31.0	0.0	27.0	0.0	0.0	32.0	32.0	0.0	14.0	41.0	32.0	9.0	19.0
eed95be4e66984fd5fca00bdf0b497eb	15.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	50.0	15.0	19.0	36.0	36.0	48.0	33.0	22.0	15.0	0.0
965d94c151ee4343a672595df0b9cd43	27.0	0.0	49.0	23.0	31.0	23.0	16.0	31.0	10.0	0.0	19.0	12.0	12.0	0.0	17.0	8.0	16.0	15.0
5e860d9117cfdd76fe31bdedfed889b5	0.0	39.0	16.0	0.0	0.0	22.0	0.0	21.0	36.0	0.0	0.0	0.0	22.0	20.0	43.0	47.0	16.0	27.0
8a9cc0e5cd8219e566360fd5972026f6	34.0	0.0	25.0	0.0	32.0	62.0	16.0	0.0	16.0	0.0	19.0	24.0	0.0	28.0	0.0	32.0	20.0	0.0
12d6688313e02b093d5bdf7f584fc398	26.0	52.0	0.0	34.0	13.0	36.0	0.0	62.0	0.0	42.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0
5a2423686ab5ec8ccdc8e689cd38c3bb	16.0	0.0	22.0	0.0	31.0	16.0	9.0	19.0	15.0	0.0	11.0	15.0	17.0	31.0	30.0	17.0	16.0	39.0
9a98a76d6da3f398bdd6b0201b15b843	0.0	0.0	52.0	0.0	36.0	0.0	43.0	0.0	45.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	42.0	42.0
87f416af5d06252532ea251dea6c9e43	23.0	18.0	12.0	0.0	0.0	43.0	54.0	0.0	0.0	22.0	34.0	43.0	25.0	0.0	27.0	0.0	0.0	0.0
2f9cc6db815e044c44dd6029bf7c856c	22.0	29.0	6.0	20.0	10.0	14.0	13.0	5.0	16.0	15.0	11.0	9.0	25.0	19.0	26.0	25.0	14.0	22.0
ae75569e315a4cbf5ae40fc74985783f	18.0	11.0	0.0	0.0	21.0	17.0	21.0	8.0	17.0	8.0	25.0	15.0	24.0	13.0	21.0	18.0	29.0	35.0
3643d90cb4f1d7d12fca0d3420e25f33	18.0	13.0	8.0	13.0	5.0	18.0	26.0	19.0	22.0	9.0	25.0	22.0	12.0	11.0	21.0	25.0	14.0	20.0
05e724ace86b611469b3fdeb2cb38134	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	39.0	28.0	24.0	25.0	25.0	43.0	20.0	35.0	21.0	25.0
9d3af2ddacc67816d41cb4bdc75302c0	0.0	46.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	91.0
5840e4b82272b00dc5731062ba89bf7a	15.0	8.0	11.0	14.0	17.0	13.0	10.0	3.0	24.0	16.0	8.0	11.0	25.0	51.0	10.0	14.0	18.0	26.0
07237105f5dc995c301760053a88b352	18.0	18.0	18.0	9.0	15.0	11.0	10.0	17.0	11.0	14.0	22.0	14.0	17.0	28.0	16.0	6.0	30.0	17.0
ec876a42a40559895794b8e52e3f0e53	13.0	8.0	11.0	7.0	0.0	5.0	12.0	8.0	36.0	31.0	14.0	13.0	21.0	17.0	25.0	25.0	14.0	23.0
4448bd7795b710a61d5b7235b9214d9c	35.0	35.0	0.0	0.0	35.0	0.0	20.0	38.0	0.0	0.0	26.0	20.0	0.0	29.0	0.0	0.0	25.0	15.0
f987881f67367b745b7ec6a6323f373c	11.0	6.0	0.0	0.0	5.0	0.0	17.0	22.0	26.0	19.0	21.0	19.0	20.0	22.0	22.0	25.0	17.0	26.0
c1902cbc74f72369a73716770b24c7c6	0.0	97.0	0.0	0.0	0.0	0.0	34.0	29.0	0.0	0.0	0.0	0.0	43.0	0.0	75.0	0.0	0.0	0.0
7f1431129f9d52b688b5686663871460	17.0	18.0	61.0	57.0	0.0	19.0	15.0	17.0	0.0	0.0	24.0	0.0	0.0	0.0	14.0	22.0	0.0	13.0
69d00252284f63355fb0ab01839201f4	12.0	28.0	8.0	12.0	26.0	0.0	12.0	7.0	11.0	16.0	11.0	15.0	22.0	14.0	24.0	13.0	19.0	27.0
a4a4cf5220f2f80d3e1d0e7e7485847a	0.0	28.0	43.0	0.0	0.0	19.0	0.0	20.0	32.0	19.0	0.0	15.0	0.0	0.0	25.0	32.0	43.0	0.0
ce085640624bd9fb645b4f8a8440252f	22.0	0.0	0.0	27.0	0.0	29.0	0.0	24.0	28.0	0.0	0.0	26.0	25.0	0.0	28.0	28.0	0.0	34.0
36f007bec509e1174f060976f163b85e	12.0	9.0	16.0	12.0	42.0	12.0	0.0	11.0	10.0	5.0	11.0	12.0	20.0	26.0	14.0	22.0	12.0	23.0
8cbbd9ec55e4fbe587eb16e67b534dd4	0.0	13.0	33.0	0.0	9.0	0.0	26.0	10.0	18.0	20.0	16.0	15.0	22.0	0.0	32.0	20.0	0.0	35.0
8188c08d88712f893b5b97e5cfa0a28c	48.0	0.0	0.0	46.0	0.0	0.0	0.0	39.0	31.0	20.0	0.0	47.0	0.0	35.0	0.0	0.0	0.0	0.0
1eb61347a603d7b299ecfd1de63ee24a	21.0	19.0	21.0	52.0	35.0	0.0	20.0	16.0	0.0	0.0	17.0	19.0	9.0	0.0	13.0	0.0	23.0	0.0
509f933abf0f9319d005a938986a9e9c	14.0	11.0	19.0	9.0	33.0	27.0	7.0	15.0	19.0	18.0	13.0	6.0	14.0	16.0	8.0	18.0	7.0	11.0
e512c23345b592a84280f9ffe6c51c87	18.0	7.0	0.0	21.0	6.0	9.0	12.0	13.0	15.0	24.0	9.0	26.0	13.0	17.0	26.0	17.0	13.0	15.0
f1ad5512c1247af478021b4b4fbd7f13	17.0	0.0	0.0	0.0	0.0	35.0	21.0	34.0	0.0	0.0	0.0	24.0	26.0	0.0	0.0	0.0	57.0	47.0
d37ceb93f13a8f4a647a287225cf190f	0.0	24.0	0.0	0.0	24.0	45.0	0.0	17.0	0.0	27.0	0.0	0.0	23.0	22.0	23.0	17.0	22.0	16.0
8c83ec21222953df7b3df5a82cfeecb6	27.0	0.0	30.0	17.0	19.0	0.0	0.0	0.0	0.0	22.0	29.0	13.0	13.0	21.0	0.0	30.0	21.0	16.0
393c35c281163405362cd0fda601d994	0.0	10.0	10.0	10.0	0.0	11.0	21.0	16.0	28.0	15.0	19.0	21.0	20.0	10.0	25.0	14.0	0.0	27.0
cb70308e9ea178b5df9071689a0c9357	0.0	28.0	0.0	0.0	22.0	31.0	19.0	23.0	17.0	0.0	14.0	0.0	21.0	0.0	20.0	19.0	26.0	16.0
7f15de1a5b5691d47c28a25496ef0022	25.0	0.0	19.0	14.0	0.0	15.0	0.0	45.0	0.0	18.0	21.0	24.0	0.0	0.0	0.0	19.0	24.0	30.0
dfada7ee464c4e9c54a8781c2dfd4868	21.0	0.0	0.0	104.0	15.0	25.0	0.0	11.0	0.0	0.0	9.0	0.0	0.0	8.0	52.0	0.0	0.0	9.0
b13bf318528fb9f2e97f7828cdb90fb4	13.0	0.0	18.0	19.0	0.0	19.0	0.0	17.0	20.0	21.0	12.0	26.0	32.0	14.0	0.0	29.0	0.0	14.0
6e40d40cca7a3ef20abbf49d4cf4140c	17.0	14.0	13.0	10.0	15.0	9.0	12.0	13.0	11.0	13.0	11.0	19.0	19.0	20.0	16.0	12.0	9.0	19.0
dd493d127de0ec7c6cd15fb7f2942ee3	17.0	0.0	15.0	29.0	15.0	30.0	13.0	0.0	20.0	15.0	0.0	0.0	0.0	17.0	23.0	16.0	18.0	21.0
b6f7b77ca2052a7b5cceb0a60eaee007	15.0	23.0	21.0	0.0	13.0	11.0	10.0	0.0	15.0	17.0	10.0	16.0	24.0	22.0	21.0	18.0	0.0	13.0
b65971ad7e4313ec7646e8129c44b99c	0.0	17.0	21.0	24.0	38.0	22.0	0.0	19.0	0.0	10.0	17.0	13.0	17.0	14.0	0.0	0.0	17.0	19.0
4cda969e29ab7fd44d3cc81dbc376f41	0.0	0.0	16.0	17.0	21.0	0.0	23.0	24.0	0.0	0.0	0.0	20.0	25.0	28.0	19.0	22.0	0.0	32.0
97758201c23b4986213825350a439bec	10.0	31.0	15.0	5.0	0.0	11.0	9.0	19.0	8.0	12.0	12.0	10.0	22.0	17.0	14.0	20.0	12.0	17.0
c4de7af557b5ab8d5564d74a80314bfd	0.0	0.0	0.0	20.0	0.0	0.0	30.0	0.0	20.0	0.0	0.0	24.0	0.0	20.0	37.0	25.0	25.0	43.0
bddf513d63d4bdc76870d047540a8bf4	34.0	50.0	0.0	0.0	0.0	48.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	44.0	0.0
aa9f0da0b78e11a0f3467df1d8556b77	18.0	0.0	0.0	14.0	0.0	0.0	0.0	9.0	0.0	22.0	21.0	30.0	21.0	16.0	31.0	29.0	0.0	30.0
ffcc3f0b6f59de5b49e028c36326db92	9.0	6.0	11.0	9.0	7.0	3.0	24.0	23.0	18.0	34.0	13.0	0.0	4.0	23.0	21.0	11.0	15.0	10.0
95258ad67cb9f6fe00dd4956cca5b6bd	0.0	15.0	14.0	24.0	8.0	19.0	22.0	0.0	14.0	0.0	27.0	18.0	22.0	24.0	34.0	0.0	0.0	0.0
bf5794ff3f240fa8315fedc6809d4fc7	46.0	0.0	0.0	39.0	0.0	21.0	61.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0
6c0176a0a644a445ec5915d3413d4069	19.0	0.0	0.0	34.0	38.0	27.0	0.0	15.0	0.0	0.0	14.0	0.0	0.0	29.0	0.0	27.0	24.0	13.0
e465f2c51fc93809c56426f4b42309a3	24.0	25.0	0.0	0.0	0.0	11.0	0.0	0.0	46.0	27.0	0.0	32.0	0.0	0.0	22.0	0.0	0.0	51.0
9fe3938ddff4f2d17b46251126aa07c1	0.0	0.0	0.0	0.0	18.0	11.0	0.0	0.0	0.0	15.0	0.0	0.0	78.0	13.0	0.0	14.0	73.0	16.0
dcc323752ebda91f52c005254f1f8bd3	23.0	27.0	0.0	0.0	0.0	0.0	14.0	20.0	24.0	0.0	26.0	18.0	18.0	22.0	0.0	0.0	44.0	0.0
d3fc09a6eb14d4071a45be848965bdfd	19.0	36.0	0.0	10.0	5.0	30.0	7.0	0.0	24.0	0.0	0.0	9.0	12.0	10.0	11.0	34.0	19.0	7.0
7ac37954e848f6a41e3404ca28963220	26.0	0.0	66.0	0.0	0.0	12.0	15.0	20.0	0.0	0.0	0.0	24.0	13.0	0.0	25.0	14.0	0.0	15.0
dbadb22313298b7fd9e63ac4d5524032	0.0	0.0	51.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	46.0	0.0	36.0	0.0	0.0	35.0	0.0	0.0
0918ccfbc2819265c5001cef6e81ba87	19.0	38.0	12.0	14.0	0.0	30.0	0.0	0.0	18.0	0.0	0.0	20.0	18.0	28.0	31.0	0.0	0.0	0.0
2380d955f8fb8df8ac6c6da1b862a874	11.0	12.0	10.0	0.0	14.0	0.0	27.0	0.0	0.0	24.0	23.0	32.0	0.0	0.0	19.0	49.0	0.0	7.0
28164976a73a1b6e9128b5259e247cb4	0.0	0.0	0.0	0.0	0.0	28.0	0.0	22.0	0.0	28.0	0.0	35.0	29.0	12.0	22.0	31.0	19.0	0.0
684b79b9e58e119cc5584d975e9bcf78	0.0	0.0	0.0	11.0	0.0	0.0	0.0	26.0	0.0	44.0	39.0	13.0	0.0	16.0	0.0	41.0	9.0	26.0
8222fb13eb2e6219fb22006bfa41d8ea	17.0	0.0	0.0	23.0	0.0	11.0	0.0	0.0	0.0	18.0	22.0	0.0	17.0	26.0	0.0	28.0	29.0	33.0
4a653b0edf207dce5256d1407770ccef	15.0	14.0	26.0	0.0	12.0	17.0	14.0	12.0	0.0	0.0	0.0	23.0	7.0	0.0	33.0	24.0	8.0	18.0
42ea43379d3fa81ef069dcfce9a7353e	0.0	21.0	49.0	0.0	0.0	27.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	56.0	0.0	46.0	0.0	0.0
0c7e344933ed01ee7c6b78d61189f6e5	0.0	0.0	0.0	0.0	0.0	32.0	34.0	0.0	40.0	32.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	41.0
6fcaa88ff490a593efef3a4697108847	11.0	0.0	0.0	196.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4dc2dafb0c7f7a5cc399978f9b33072a	18.0	13.0	23.0	27.0	27.0	18.0	11.0	0.0	0.0	0.0	6.0	14.0	20.0	0.0	6.0	10.0	14.0	13.0
c62bc0bd793fcd2a6d751fd3e9a682ef	0.0	9.0	0.0	11.0	10.0	10.0	22.0	0.0	9.0	17.0	10.0	12.0	0.0	29.0	18.0	25.0	21.0	17.0
2823e2f41d1edf3be12a2ab0dad7eeab	4.0	12.0	33.0	9.0	0.0	12.0	0.0	23.0	12.0	13.0	0.0	13.0	15.0	11.0	22.0	15.0	9.0	14.0
2285674a3303469666f6e5f41f88d646	0.0	19.0	0.0	6.0	0.0	11.0	17.0	11.0	16.0	0.0	23.0	21.0	16.0	16.0	21.0	0.0	14.0	25.0
e8faf3fc3ebfc4e4035299b8a1b76c48	12.0	32.0	17.0	0.0	0.0	16.0	29.0	0.0	22.0	22.0	0.0	18.0	15.0	15.0	16.0	0.0	0.0	0.0
1f401f6c49670911fb758cbffc2e7c8f	0.0	27.0	16.0	0.0	0.0	0.0	52.0	29.0	41.0	0.0	0.0	22.0	0.0	0.0	27.0	0.0	0.0	0.0
d483d850aaade00b10fb0aa652bfcaa2	0.0	45.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	43.0	39.0	0.0
87cd746c98007ceb4e1849e67e98d143	0.0	0.0	47.0	0.0	56.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0
8c2db1e76eb5c79b252819b1326e4dc8	24.0	21.0	0.0	25.0	0.0	19.0	0.0	18.0	13.0	25.0	20.0	26.0	0.0	0.0	0.0	0.0	17.0	0.0
b25df3ebc5a33b54dd603eea5fdcb7ac	41.0	0.0	0.0	0.0	79.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	13.0	14.0	0.0
